referee,league,decision_accuracy,var_overturns,foul_management,crowd_pressure,match_importance,attendance_pct,rivalry_intensity,final_ref_rating
Referee_5,Premier League,0.7997070832513969,0,0.665174240640457,0.9469534590078996,0.3052740541938523,0.5351996786275169,0.36535681967405764,7.19514410363932
Referee_5,Premier League,0.9382289049941209,1,0.6425475843469235,0.33869887623580386,0.9277357972384976,0.4481402473969853,0.5245113895702547,6.846785721453477
Referee_5,Premier League,0.9750660127344097,2,0.9483051314870103,0.6607987342445281,0.9421769291598721,0.4031800038385633,0.9750671629451425,7.20836950666453
Referee_5,Premier League,0.9024109070540971,1,0.964687994563793,0.6454103144111438,0.7001288826289298,0.5679874561961705,0.7694929331919369,5.841696868508855
Referee_5,Premier League,0.7906301861931881,2,0.5997534636691599,0.7889977469587905,0.6708880162267816,0.8243380573866668,0.7677795014428388,5.39280580815354
Referee_5,Premier League,0.8417091077806171,2,0.7405700509274087,0.6260715460412687,0.3362764757756988,0.6019625669163524,0.13441467693897424,5.285187367127455
Referee_5,Premier League,0.9771888650691847,0,0.8422857739399167,0.27029448899412545,0.39717734140941424,0.40162653964859785,0.11669606414168132,7.129247904733515
Referee_5,Premier League,0.8697085266956348,2,0.6744341332714976,0.9436233153982607,0.8814335854514104,0.9790161463999075,0.12429722348554473,8.2889036384164
Referee_5,Premier League,0.9627353279098906,3,0.6896142924819002,0.9411595388717691,0.8051175855258941,0.42885678637845265,0.7815144817514149,8.725733992298714
Referee_5,Premier League,0.9101405389342878,3,0.5818279714328523,0.3314126383447944,0.8702023041619675,0.79911833241772,0.5230654247691193,6.614737178555761
Referee_5,Premier League,0.9456161514276703,0,0.8414910317085662,0.5615588810392314,0.7996477183987282,0.9398004671753039,0.6241015441818376,7.429014778615849
Referee_5,Premier League,0.8228485091087349,0,0.6161063475734087,0.9196596586196548,0.5687238549612479,0.7261317166683932,0.9064721109645469,7.809070981612964
Referee_6,Premier League,0.732731451398342,1,0.6664078929562421,0.7844393094474411,0.7856023251823369,0.5000384559960299,0.8786291153734382,7.229406318817846
Referee_6,Premier League,0.9076090551189326,2,0.8942986056122654,0.321339903786201,0.5182054474568838,0.5490934838886794,0.743946292572677,5.1508959563110075
Referee_6,Premier League,0.8595691117639686,1,0.7469907435654313,0.8037082334880934,0.37204122152090147,0.7218888108907568,0.3788215655569157,7.056500986767553
Referee_6,Premier League,0.8691082041803034,2,0.8986476828897768,0.319933941879019,0.460475976662849,0.8333515410358399,0.7200365365460744,7.885164347983838
Referee_6,Premier League,0.894305564450788,3,0.8580895373664761,0.6792234918218611,0.8787591794663547,0.9754448767384166,0.3425242571785434,6.023079423634941
Referee_6,Premier League,0.8186071214777352,1,0.9736416698059076,0.3226811224928642,0.710360882411758,0.7035332073306796,0.6114542354346478,5.081495827193782
Referee_6,Premier League,0.9441946945043624,3,0.5511063321125997,0.9350004178085973,0.8530592459868607,0.41381356287258253,0.6513672109882461,8.47061000833882
Referee_6,Premier League,0.8048419035217181,0,0.712065335651193,0.7891553884997784,0.9540569103383103,0.9553411077440658,0.4508393714041321,5.509571206283399
Referee_6,Premier League,0.9757555357094536,1,0.5931604397470603,0.8699926312019937,0.5325024888584572,0.5868665584273847,0.22739562087711263,7.7355247720741644
Referee_6,Premier League,0.8062055955479537,0,0.6675986208229505,0.8422827588784092,0.303242416103222,0.6000995030146865,0.3981686935909433,7.418280213220653
Referee_6,Premier League,0.9575595725955729,1,0.7328500611594067,0.5846695824712589,0.9429183074575107,0.7522409344819403,0.03284667024343835,9.10737258295608
Referee_6,Premier League,0.7695034039720025,0,0.7491838863697399,0.5351403596036384,0.9403921307476699,0.6174363394699799,0.5805883502780435,7.845189295637887
Referee_6,Premier League,0.7036664478447334,0,0.7575868412034064,0.980433052546205,0.621292291611909,0.7343832213340287,0.860632017890734,7.407813735201463
Referee_6,Premier League,0.7516496039972796,2,0.797692508660022,0.253661181910742,0.8249723292794244,0.5259433558573514,0.8980542894407137,5.923128382169033
Referee_6,Premier League,0.7533925617858266,0,0.6888629737200846,0.8692518506338665,0.711217522963852,0.5764268075325829,0.7140591997898282,7.3744147856515365
Referee_6,Premier League,0.8496476495520291,0,0.700381530437663,0.6477122650465743,0.40866817215149875,0.5091568782971627,0.8617856210135173,9.257519579601347
Referee_6,Premier League,0.8045266085583308,1,0.9487152049094421,0.621262773327435,0.8605248400402847,0.9873588613695767,0.8397888594565706,8.901471920051856
Referee_6,Premier League,0.8142356587021565,0,0.6109860809664747,0.38485983727045714,0.7703249205191098,0.41182632265261854,0.10410858198457384,8.599622384179352
Referee_6,Premier League,0.7499925053752133,0,0.7783607923916831,0.7766504770484053,0.8637204771505336,0.9932372691732657,0.6031974021769796,8.630825670331637
Referee_6,Premier League,0.9695418091953649,3,0.8340425682853231,0.3639874363326568,0.5052034111827093,0.9378014911126719,0.013001923510736035,5.384788388845107
Referee_7,Premier League,0.7582081514408876,2,0.5613884448313542,0.9011552607002351,0.7500478945299772,0.8223676810831058,0.9106240035403039,7.81142571969463
Referee_7,Premier League,0.7940424400019538,2,0.6898462040836335,0.6722359540118462,0.48764454857601336,0.7744893447094805,0.4094116521912404,7.484212313833911
Referee_7,Premier League,0.8221154281578886,3,0.6097552625404794,0.9796378121590961,0.8458311423516216,0.4685427555522381,0.5657766199665605,9.434152905087807
Referee_7,Premier League,0.831898326754268,3,0.7126067522346167,0.21797544665609392,0.4880741515694622,0.7249805287965201,0.6334782198261473,6.160494584449411
Referee_7,Premier League,0.7390197007403907,2,0.7108519672766409,0.30582096890026433,0.9304006108654699,0.8147331145657926,0.6831838564454814,8.701627441602533
Referee_7,Premier League,0.8483052700234227,1,0.7882582377571268,0.4192441765497648,0.6879246017610554,0.7908522330111185,0.8297418037072016,5.928895722922714
Referee_7,Premier League,0.7030788320243745,0,0.6318419013173082,0.41319871469670577,0.8125292049213437,0.5504383963369587,0.6330980633574476,7.224232325622221
Referee_7,Premier League,0.8605224258902322,0,0.7093852624460366,0.506510822599598,0.6632423936979863,0.42817958006503304,0.1662833687560794,8.321151273918666
Referee_7,Premier League,0.7231836270190354,3,0.8854929627677393,0.2545997642832733,0.8859552934921204,0.6623160378143461,0.915513677291914,8.246897875048575
Referee_7,Premier League,0.8709133067622281,1,0.7380252010995498,0.7309369322901185,0.9557808175273306,0.8395432583261502,0.21494037859075676,5.140324107775781
Referee_7,Premier League,0.773433932403951,2,0.9207648301550218,0.8771262794516459,0.9686654189064352,0.49280328452994177,0.6233325509049907,7.134067889151663
Referee_7,Premier League,0.7964274449723853,3,0.8640943781018017,0.5963930529649588,0.7818816774994152,0.6608964031622477,0.2464020332391068,8.6859604295339
Referee_7,Premier League,0.9238364461113142,3,0.9838496941035433,0.20420305484670795,0.3721656222096214,0.5887579340856466,0.8074302518167612,9.32944453593853
Referee_7,Premier League,0.9212037964617197,0,0.7230028864789779,0.3481063430708957,0.6793306631648507,0.923767501525845,0.7322248864095612,8.629525165376524
Referee_7,Premier League,0.8844593426790008,1,0.8186157898947435,0.9844614401439906,0.9323546688452173,0.7879989514702981,0.6931752114569247,5.232181129964195
Referee_7,Premier League,0.887576890074011,3,0.8527875862578442,0.9401986539325327,0.4264027415891335,0.7407671383315777,0.9154882975880418,5.152756903636095
Referee_7,Premier League,0.8952776748291151,0,0.5962995138928152,0.2922256169978275,0.5952338618113587,0.8772051027754584,0.7450645481202204,5.246971765909137
Referee_7,Premier League,0.8274402318101237,2,0.9144577370753386,0.2296061077723941,0.7173889149374371,0.5380053023726219,0.12056688577727881,5.346289407331441
Referee_7,Premier League,0.8949608572458791,3,0.7205160808740808,0.5235883597454807,0.700699431603426,0.8823861876405386,0.5384014903807876,7.977448287862437
Referee_7,Premier League,0.906599614733827,0,0.9429888741180936,0.6926905505458436,0.4630716323275436,0.4146404689339228,0.8700988739009299,5.095712348826742
Referee_8,Premier League,0.9449164683515758,0,0.6919819449598629,0.9460719275402023,0.3490207940232297,0.4056912601770989,0.05268383597722859,5.398445347761282
Referee_8,Premier League,0.710527096497753,3,0.813752731609185,0.8989416913490711,0.9888584284395066,0.8609640483187109,0.41776678216733376,6.896106510246816
Referee_8,Premier League,0.9065230444448896,1,0.5016731810214896,0.5738486132301222,0.5079020135184176,0.9116930930151408,0.7155533152342419,7.650988405119026
Referee_8,Premier League,0.7776343807950966,0,0.9938611948680158,0.5422185069886899,0.5690286530117772,0.8077883696158419,0.21825388786506417,9.274825327776014
Referee_8,Premier League,0.9201766040363546,2,0.7942771144866227,0.9858644120640654,0.9189392846920521,0.7604790678653188,0.9037239671752705,9.451332094160115
Referee_8,Premier League,0.9081387904102147,3,0.6158358506917216,0.9541854193081005,0.7547526542946579,0.7646420769273155,0.5126885110165086,6.0380141527299145
Referee_8,Premier League,0.7494278489615422,1,0.5183659687133069,0.9658162103866605,0.8783439870557761,0.8804618122779251,0.6297779229961531,5.973458103664491
Referee_8,Premier League,0.8451129026693898,3,0.9974539113232177,0.33911619937558984,0.5773694132318611,0.8549430854224548,0.6960206180537922,5.692531578529348
Referee_8,Premier League,0.9284332749973729,1,0.8114686914675593,0.7982972832737829,0.3244056121636774,0.9369528647367039,0.8601268164179238,7.058444439981683
Referee_8,Premier League,0.8095275345025064,2,0.5647574606414021,0.9109984638951818,0.9689560487608273,0.9172765703592703,0.8095160747248781,7.948588912875598
Referee_8,Premier League,0.8542400637705589,2,0.6406954802887634,0.4021192751687081,0.30355749787261815,0.8174285757098501,0.04878358167317309,7.3967113373034294
Referee_8,Premier League,0.9693941523257739,3,0.841629381829798,0.26090468759224017,0.8958448398341381,0.6970879162083846,0.480586577326648,7.665835030967829
Referee_8,Premier League,0.9309106704590417,3,0.8310560050532823,0.6350231263979194,0.905145016215144,0.8403459513722211,0.5212603121804149,8.906723618231961
Referee_8,Premier League,0.7686799490314936,2,0.9336471004799012,0.7666903813720278,0.8859093298545704,0.8184828770015702,0.6801407717603004,7.783751201968329
Referee_8,Premier League,0.9107606590761395,2,0.9408185663851751,0.9690522305479259,0.6258290061389884,0.927442888136879,0.005145170754714767,8.68976112833645
Referee_8,Premier League,0.7640150452269785,2,0.580379948024154,0.8543736192952498,0.8824939245704193,0.7044806402565018,0.00638587171683358,6.291671599287108
Referee_8,Premier League,0.8727395371452078,0,0.7799221561544147,0.29267508542420617,0.563686753390759,0.405443442791635,0.8186794204998418,5.578019231419361
Referee_8,Premier League,0.7793360255143628,2,0.7706332893380552,0.9703936030871958,0.5393105162270803,0.7795731358803688,0.9320281055100175,5.461293775958056
Referee_8,Premier League,0.9624239764262064,3,0.885427054270495,0.9578383106050705,0.4164643108525906,0.8625905755192813,0.7085720046026294,7.131082497957898
Referee_8,Premier League,0.7162177289564635,3,0.5228710169062565,0.8972294449219012,0.9814422784241779,0.9813267131714148,0.7496518317429247,5.585388080587844
Referee_9,Premier League,0.9123136948601263,2,0.5328130722870065,0.8572103579259529,0.5602834704671071,0.8912713860142563,0.2525087496883822,5.004632659305351
Referee_9,Premier League,0.7445027193174918,1,0.9985622500788556,0.5409450417887784,0.6159709170307728,0.4981742927150015,0.7948095487499294,8.1215700160167
Referee_9,Premier League,0.7618154915808528,1,0.8864113900084023,0.38404294642514714,0.3919345884865646,0.9208325935193757,0.9632366534401319,5.140860411863823
Referee_9,Premier League,0.904755618752632,2,0.7098636584630611,0.7108207581312684,0.578316078573956,0.5645291214092021,0.9839776479598282,6.842003028417693
Referee_9,Premier League,0.9503477770301576,2,0.8729185060154822,0.36028731483897014,0.9076859694433717,0.8289544241213487,0.5627502863433826,7.1218960704613075
Referee_9,Premier League,0.8521051856211883,3,0.5927627578515606,0.8948985343644886,0.8436177969542191,0.8625531067864312,0.8447832281168877,8.424607959243495
Referee_9,Premier League,0.8753416900567963,3,0.6470839866717389,0.9294688279679288,0.9772578845296442,0.5112753248059926,0.46209729076566064,5.005543258248917
Referee_9,Premier League,0.8675316342342795,1,0.8427826436144856,0.5442447159195702,0.44036730869023566,0.6949567280448621,0.06420893707513409,7.618871308614795
Referee_9,Premier League,0.7753181532418273,3,0.7166233744858278,0.9874811259223233,0.40470644986729604,0.6787591579814861,0.6804566263593252,6.779952877459859
Referee_9,Premier League,0.9729159585237932,1,0.6458312893546516,0.7559855089012342,0.9020856780324431,0.8679105933360098,0.039618825348357145,7.16228126266023
Referee_9,Premier League,0.729380449957089,0,0.5513962022463328,0.6567236014753315,0.312857345858378,0.6894138289309549,0.2103495799188686,6.557074554401778
Referee_9,Premier League,0.9172253260220277,1,0.6632306541219959,0.6141693147077691,0.3615065494013833,0.6103761587255084,0.033203108791366565,5.353603237197594
Referee_9,Premier League,0.8111385173364468,1,0.9887331931573928,0.36068727188983535,0.7852357585758767,0.8928644368059199,0.041183495279271676,8.016734562594856
Referee_9,Premier League,0.9664339928194916,0,0.8532378632434505,0.22526891586051365,0.9553485723705828,0.43118277019088347,0.5412963353010705,8.190772337529124
Referee_9,Premier League,0.9438713546489039,1,0.8126523301069739,0.8267381807532919,0.7285805901168105,0.6906390685444244,0.6608201182992507,7.488506536663813
Referee_9,Premier League,0.8672932415369404,1,0.72615914225915,0.7148621561572199,0.6684818626552792,0.8389537130531992,0.08162998203058958,5.271584377957537
Referee_9,Premier League,0.7691889055228409,0,0.7396394642881436,0.6925936175537943,0.5303122064702634,0.682109555617999,0.7442790655949556,8.923247505379045
Referee_9,Premier League,0.8214234935077889,3,0.7490978582265695,0.644290840750105,0.8034412447905845,0.5370728447987793,0.9963339160567419,9.386569229660523
Referee_9,Premier League,0.8820911921771423,1,0.7016306805619159,0.3764488999378586,0.5928798520673568,0.5221469682053457,0.8404524062769335,5.783870014602141
Referee_9,Premier League,0.9690185544163535,1,0.8713532605999905,0.5403946675584603,0.542154494782874,0.6226232577907617,0.9876495637360578,5.180491361356172
Referee_10,Premier League,0.9427688189142855,3,0.7940291890450396,0.22351555660520583,0.5768606188943106,0.763713228136703,0.5977235652558643,8.568302425725342
Referee_10,Premier League,0.8834026148729903,2,0.7961751642966811,0.9298906764933528,0.44746353230396657,0.7737799501380898,0.6315602200925206,8.299008600868763
Referee_10,Premier League,0.7368389518356327,3,0.7026550915428718,0.6814843069296068,0.7427783732584142,0.6237091823133607,0.5126152052058052,6.858640285914636
Referee_10,Premier League,0.7193571801322534,0,0.6236155372015886,0.8965999210180091,0.6117136785018658,0.7088904123578141,0.3592333693997657,7.668278831457173
Referee_10,Premier League,0.7457866843238063,2,0.6560740283482236,0.519236756909689,0.9005903777458939,0.4054182424777302,0.5884126333406055,7.694212910450484
Referee_10,Premier League,0.8110647373761973,2,0.7268947706918196,0.3888403706771712,0.35144772313100886,0.5018547430525244,0.5197739485560177,6.516514293940788
